1,1002,319.9,4,130.96,10,1017,355.12,4,125.58,10,1031,399.03,4,115.8,11,1036,358.94,4,72.39,11,1040,252.18,4,28.49,10,1064,325.31,4,92.41,10,1073,416.7,4,197.28,10,1099,270.14,4,24.16,11,1120,351.05,4,156.91,10,1137,338.67,4,52.11,11,740,186.73,4,101.0,11,788,219.58,4,67.07,11,821,197.68,4,89.75,11,901,230.04,4,56.73,11,910,255.54,4,128.21,10,916,359.06,4,73.2,11,918,221.54,4,65.03,11,
2,1002,344.06,4,155.31,10,1017,334.01,4,101.97,10,1031,388.79,4,105.39,11,1036,372.0,4,85.55,11,1040,258.83,4,39.67,10,1064,303.28,4,68.73,10,1073,395.56,4,171.94,10,1099,270.14,4,24.16,11,1120,324.56,4,129.44,10,1137,347.53,4,61.0,11,740,164.37,4,124.13,11,788,205.13,4,81.71,11,821,181.78,4,106.11,11,901,213.88,4,73.17,11,910,268.9,4,132.85,10,916,374.56,4,88.99,11,918,204.08,4,82.54,11,
3,1002,369.92,4,181.56,10,1017,312.39,4,78.33,10,1031,376.92,4,93.32,11,1036,387.44,4,101.18,11,1040,266.51,4,53.27,10,1045,300.0,4,179.63,11,1064,280.39,4,44.57,10,1073,373.91,4,146.85,10,1099,270.14,4,24.16,11,1120,301.07,4,103.58,10,1137,358.09,4,71.64,11,740,141.62,4,147.89,11,788,189.29,4,97.85,11,821,164.48,4,124.02,11,901,196.31,4,91.15,11,910,283.25,4,139.11,10,916,391.49,4,106.21,11,918,184.8,4,102.05,11,
4,1017,291.05,4,55.84,10,1031,363.73,4,79.89,11,1036,404.78,4,118.76,11,1040,275.65,4,68.51,10,1045,287.72,4,149.22,11,1064,257.15,4,20.46,10,1073,350.83,4,120.79,10,1099,270.14,4,24.16,11,1120,285.76,4,79.56,10,1137,370.62,4,84.32,11,740,118.49,4,171.92,11,788,171.85,4,115.73,11,821,145.56,4,143.76,11,901,178.18,4,109.82,11,910,297.01,4,146.18,10,916,410.54,4,125.5,11,918,163.52,4,123.77,11,
5,1017,273.9,4,37.68,10,1031,348.16,4,64.23,11,1036,425.01,4,139.12,11,1040,286.49,4,85.57,10,1045,278.46,4,119.67,11,1064,232.82,4,5.61,10,1073,326.96,4,94.2,10,1099,270.14,4,24.16,11,1120,274.27,4,60.16,10,1137,385.23,4,99.13,11,740,94.87,4,195.25,11,788,153.72,4,135.22,11,821,124.73,4,165.64,11,901,164.51,4,123.99,11,910,311.14,4,154.41,10,916,431.13,4,146.19,11,918,140.87,4,147.08,11,
6,1017,260.53,4,23.91,10,1031,333.18,4,49.39,11,1036,446.66,4,160.89,11,1040,299.11,4,104.35,10,1045,272.76,4,93.54,11,1064,209.0,4,28.87,10,1073,305.04,4,70.59,10,1099,270.14,4,24.16,11,1120,265.48,4,44.19,10,1137,402.39,4,116.55,11,788,133.44,4,156.48,11,821,102.66,4,187.67,11,901,149.83,4,139.29,11,910,324.98,4,163.76,10,916,454.15,4,169.32,11,918,115.67,4,172.93,11,
7,1017,251.42,4,14.28,10,1031,322.67,4,39.06,11,1036,470.22,4,184.56,11,1040,315.55,4,124.35,10,1045,269.92,4,71.99,11,1064,184.96,4,52.92,10,1073,286.77,4,51.31,10,1099,270.14,4,24.16,11,1120,259.4,4,32.82,10,1137,421.37,4,135.68,11,1151,351.79,4,68.69,11,788,112.72,4,177.76,11,901,132.77,4,157.19,11,910,338.39,4,173.56,10,916,479.28,4,194.56,11,918,90.29,4,197.92,11,975,481.43,4,197.39,11,
8,1017,246.82,4,9.13,10,1031,316.65,4,33.22,11,1040,336.52,4,145.6,10,1045,268.92,4,55.06,11,1064,161.02,4,76.97,10,1073,272.87,4,36.6,10,1099,270.14,4,24.16,11,1120,255.34,4,25.87,10,1137,442.93,4,157.38,11,1151,350.04,4,66.98,11,901,114.14,4,176.32,11,910,351.92,4,183.9,10,975,450.91,4,166.38,11,
9,1017,243.51,4,7.32,10,1031,315.08,4,31.71,11,1040,358.25,4,167.81,10,1045,268.89,4,42.74,11,1064,137.35,4,100.83,10,1073,262.82,4,26.25,10,1099,270.14,4,24.16,11,1120,253.95,4,23.45,10,1137,466.92,4,181.51,11,1151,346.37,4,62.45,11,901,93.14,4,196.93,11,910,366.39,4,195.39,10,975,420.32,4,135.66,11,
10,1017,245.18,4,15.24,10,1031,314.83,4,31.47,11,1040,380.83,4,190.93,10,1045,269.21,4,34.74,11,1064,113.88,4,124.58,10,1073,256.85,4,20.15,10,1099,271.09,4,22.19,11,1120,253.92,4,23.4,10,1151,339.87,4,56.0,11,975,392.8,4,108.1,11,
